,start_session,end_session,user_id,sex,platform,category,consultation,cons_duration,number_of_products,basket_amount
7266,2024-11-28 19:44:10,2024-11-28 20:02:09,3609002,Ж,mobile,детские товары,False,0,1,3617
7267,2024-11-28 20:02:06,2024-11-28 20:16:57,8583102,М,desktop,одежда и обувь,True,6,4,2041
7268,2024-11-28 20:08:51,2024-11-28 20:33:03,8051811,Ж,desktop,детские товары,False,0,6,42920
7269,2024-11-28 20:20:39,2024-11-28 20:46:59,7766167,М,mobile,товары для животных,True,13,1,139
7270,2024-11-28 20:27:54,2024-11-28 20:50:27,5627239,Ж,desktop,канцелярия,True,9,6,2134
7271,2024-11-28 20:33:50,2024-11-28 21:04:11,7405967,М,mobile,одежда и обувь,True,9,5,11014
7272,2024-11-28 20:46:25,2024-11-28 21:19:52,8436191,Ж,mobile,одежда и обувь,False,0,4,17432
7273,2024-11-28 21:00:59,2024-11-28 21:17:21,3835809,Ж,mobile,красота и здоровье,False,0,3,117
7274,2024-11-28 21:02:01,2024-11-28 21:29:26,4721927,М,desktop,электроника,False,0,4,48059
7275,2024-11-28 21:15:53,2024-11-28 21:55:30,8485279,Ж,desktop,одежда и обувь,False,0,3,19939
7276,2024-11-28 21:19:10,2024-11-28 21:34:18,3392922,М,desktop,детские товары,False,0,2,9669
7277,2024-11-28 21:25:12,2024-11-28 22:02:11,8238461,М,mobile,все для дома,False,0,5,8665
7278,2024-11-28 21:29:28,2024-11-28 22:00:04,7511783,Ж,desktop,красота и здоровье,False,0,3,1742
7279,2024-11-28 21:47:36,2024-11-28 22:00:33,2750984,М,desktop,детские товары,False,0,5,28564
7280,2024-11-28 21:57:48,2024-11-28 22:22:56,2053913,М,desktop,одежда и обувь,False,0,5,510
7281,2024-11-28 22:03:00,2024-11-28 22:26:29,8380167,Ж,mobile,одежда и обувь,True,7,2,5650
7282,2024-11-28 22:19:35,2024-11-28 22:46:42,3839869,Ж,desktop,все для дома,True,10,2,3564
7283,2024-11-28 22:25:52,2024-11-28 22:45:33,6540474,Ж,mobile,одежда и обувь,False,0,6,22436
7284,2024-11-28 22:36:05,2024-11-28 23:09:05,1868447,М,mobile,одежда и обувь,False,0,2,8476
7285,2024-11-28 22:52:46,2024-11-28 23:14:16,8948992,Ж,desktop,детские товары,False,0,6,6709
7286,2024-11-28 22:56:41,2024-11-28 23:11:04,8033237,Ж,mobile,одежда и обувь,False,0,3,2973
7287,2024-11-28 22:58:41,2024-11-28 23:23:59,1603464,М,mobile,товары для животных,False,0,6,254
7288,2024-11-28 23:09:58,2024-11-28 23:39:22,1508442,М,desktop,все для дома,False,0,6,10381
7289,2024-11-28 23:20:46,2024-11-28 23:37:58,1970242,М,desktop,все для дома,True,7,1,418
7290,2024-11-28 23:35:57,2024-11-29 00:07:54,1950139,М,mobile,одежда и обувь,True,12,5,4859
7291,2024-11-28 23:52:59,2024-11-29 00:32:25,1652127,М,mobile,одежда и обувь,True,17,3,4051
7292,2024-11-29 00:05:16,2024-11-29 00:23:26,1669979,Ж,desktop,красота и здоровье,True,6,3,100
7293,2024-11-29 00:20:01,2024-11-29 00:40:46,1273184,Ж,mobile,одежда и обувь,True,9,5,23765
7294,2024-11-29 00:35:44,2024-11-29 00:50:37,1609290,М,mobile,электроника,False,0,6,393
7295,2024-11-29 00:36:21,2024-11-29 00:47:28,2512705,Ж,desktop,одежда и обувь,False,0,3,26411
7296,2024-11-29 00:52:18,2024-11-29 01:10:01,4630206,Ж,mobile,одежда и обувь,False,0,5,23950
7297,2024-11-29 00:55:53,2024-11-29 01:28:44,4587332,М,desktop,одежда и обувь,True,13,1,6449
7298,2024-11-29 01:02:00,2024-11-29 01:30:47,4100010,Ж,mobile,все для дома,False,0,3,17240
7299,2024-11-29 01:10:58,2024-11-29 01:26:47,7272249,М,mobile,красота и здоровье,True,5,2,7968
7300,2024-11-29 01:28:32,2024-11-29 01:56:36,4246569,М,mobile,детские товары,False,0,6,3456
7301,2024-11-29 01:44:40,2024-11-29 01:58:45,4972930,Ж,desktop,одежда и обувь,True,5,4,1720
7302,2024-11-29 01:55:05,2024-11-29 02:28:30,8203545,Ж,mobile,канцелярия,True,12,6,1134
7303,2024-11-29 01:56:11,2024-11-29 02:35:56,5150960,М,desktop,все для дома,False,0,4,759
7304,2024-11-29 01:58:48,2024-11-29 02:22:38,3573947,Ж,mobile,все для дома,False,0,2,942
7305,2024-11-29 02:06:39,2024-11-29 02:37:45,5160826,Ж,desktop,одежда и обувь,False,0,5,44110
7306,2024-11-29 02:10:34,2024-11-29 02:29:25,4587332,М,mobile,все для дома,True,6,4,7611
7307,2024-11-29 02:13:27,2024-11-29 02:25:30,3787737,Ж,desktop,детские товары,False,0,2,3180
7308,2024-11-29 02:31:41,2024-11-29 03:06:10,1383651,Ж,mobile,красота и здоровье,True,14,1,1085
7309,2024-11-29 02:37:12,2024-11-29 03:02:47,8748073,М,desktop,одежда и обувь,True,9,1,6421
7310,2024-11-29 02:44:04,2024-11-29 03:08:41,7149359,М,desktop,одежда и обувь,True,8,1,182
7311,2024-11-29 02:58:40,2024-11-29 03:14:07,6528146,Ж,desktop,одежда и обувь,True,5,6,21943
7312,2024-11-29 03:12:44,2024-11-29 03:30:05,8951637,Ж,mobile,детские товары,False,0,3,4786
7313,2024-11-29 03:19:32,2024-11-29 03:55:32,2366423,М,mobile,электроника,True,15,3,27611
7314,2024-11-29 03:31:57,2024-11-29 03:44:02,7520559,Ж,mobile,красота и здоровье,True,5,1,81
7315,2024-11-29 03:49:13,2024-11-29 04:24:29,1389785,М,mobile,красота и здоровье,True,16,5,12380
7316,2024-11-29 03:50:00,2024-11-29 04:03:26,4573566,Ж,desktop,одежда и обувь,True,4,6,44368
7317,2024-11-29 03:54:38,2024-11-29 04:16:25,1543571,Ж,desktop,канцелярия,False,0,1,902
7318,2024-11-29 04:05:07,2024-11-29 04:22:33,7497337,М,mobile,все для дома,True,5,1,2728
7319,2024-11-29 04:07:46,2024-11-29 04:24:14,7843767,Ж,mobile,товары для животных,True,7,3,1427
7320,2024-11-29 04:12:13,2024-11-29 04:34:54,1428469,М,mobile,одежда и обувь,True,7,5,3481
7321,2024-11-29 04:12:55,2024-11-29 04:36:12,5590407,Ж,mobile,красота и здоровье,True,7,3,7864
7322,2024-11-29 04:28:35,2024-11-29 04:42:47,3833518,М,mobile,детские товары,False,0,4,5560
7323,2024-11-29 04:37:49,2024-11-29 05:11:32,5281762,Ж,desktop,красота и здоровье,True,11,1,566
7324,2024-11-29 04:40:28,2024-11-29 05:13:04,6924589,Ж,mobile,одежда и обувь,False,0,2,6755
7325,2024-11-29 04:54:24,2024-11-29 05:23:38,5806697,М,desktop,детские товары,False,0,4,16791
7326,2024-11-29 04:56:00,2024-11-29 05:18:58,6628482,М,desktop,товары для животных,True,8,2,74
7327,2024-11-29 05:00:51,2024-11-29 05:31:03,3142793,Ж,desktop,одежда и обувь,False,0,1,1909
7328,2024-11-29 05:04:59,2024-11-29 05:27:27,2829955,М,mobile,электроника,False,0,5,48580
7329,2024-11-29 05:17:37,2024-11-29 05:45:56,4346814,Ж,mobile,все для дома,True,10,5,31480
7330,2024-11-29 05:36:47,2024-11-29 06:08:54,3653699,Ж,desktop,детские товары,True,16,2,7581
7331,2024-11-29 05:43:45,2024-11-29 06:00:42,8955948,Ж,mobile,одежда и обувь,True,5,6,10162
7332,2024-11-29 05:59:14,2024-11-29 06:17:33,5183942,М,mobile,одежда и обувь,True,8,6,21088
7333,2024-11-29 06:10:01,2024-11-29 06:32:11,3368091,М,desktop,одежда и обувь,True,7,4,8560
7334,2024-11-29 06:14:37,2024-11-29 06:51:07,3801945,Ж,mobile,товары для животных,False,0,3,750
7335,2024-11-29 06:29:22,2024-11-29 07:01:36,4962579,М,mobile,все для дома,False,0,2,3314
7336,2024-11-29 06:45:39,2024-11-29 07:02:43,2805550,Ж,mobile,одежда и обувь,False,0,6,1321
7337,2024-11-29 07:04:30,2024-11-29 07:43:50,3981483,М,mobile,красота и здоровье,True,16,5,5853
7338,2024-11-29 07:09:42,2024-11-29 07:40:01,2147129,Ж,desktop,красота и здоровье,False,0,1,166
7339,2024-11-29 07:23:15,2024-11-29 08:02:13,3878305,Ж,mobile,детские товары,False,0,4,2946
7340,2024-11-29 07:31:04,2024-11-29 08:09:35,4301601,Ж,desktop,одежда и обувь,False,0,5,8230
7341,2024-11-29 07:40:26,2024-11-29 07:50:39,8438804,Ж,desktop,одежда и обувь,False,0,2,748
7342,2024-11-29 07:49:46,2024-11-29 08:21:40,3818511,Ж,desktop,все для дома,False,0,1,9289
7343,2024-11-29 08:03:00,2024-11-29 08:13:21,8248437,М,desktop,одежда и обувь,False,0,2,3922
7344,2024-11-29 08:11:38,2024-11-29 08:42:08,2381105,Ж,desktop,одежда и обувь,False,0,6,6614
7345,2024-11-29 08:30:33,2024-11-29 08:41:08,3418862,Ж,desktop,одежда и обувь,True,4,6,47349
7346,2024-11-29 08:42:32,2024-11-29 09:18:21,7377045,Ж,mobile,детские товары,False,0,1,5051
7347,2024-11-29 08:52:37,2024-11-29 09:05:44,3940995,Ж,mobile,все для дома,True,5,1,976
7348,2024-11-29 09:00:13,2024-11-29 09:14:26,1780619,М,desktop,все для дома,True,4,1,2880
7349,2024-11-29 09:14:26,2024-11-29 09:25:28,8722225,М,mobile,детские товары,False,0,1,2436
7350,2024-11-29 09:18:47,2024-11-29 09:44:57,1891929,М,mobile,все для дома,False,0,6,4420
7351,2024-11-29 09:28:13,2024-11-29 09:57:33,1054495,Ж,desktop,канцелярия,False,0,1,175
7352,2024-11-29 09:40:30,2024-11-29 10:17:15,5961905,М,mobile,детские товары,True,12,5,30097
7353,2024-11-29 09:45:19,2024-11-29 10:22:04,2551549,М,mobile,детские товары,True,13,5,22112
7354,2024-11-29 09:53:23,2024-11-29 10:13:53,6798144,Ж,desktop,детские товары,False,0,2,11431
7355,2024-11-29 10:00:07,2024-11-29 10:28:35,8560706,Ж,mobile,одежда и обувь,False,0,2,128
7356,2024-11-29 10:10:43,2024-11-29 10:45:08,1213463,М,mobile,одежда и обувь,True,13,3,1233
7357,2024-11-29 10:23:06,2024-11-29 11:01:33,8114403,Ж,mobile,одежда и обувь,False,0,2,1080
7358,2024-11-29 10:24:07,2024-11-29 10:53:28,7201390,М,mobile,все для дома,False,0,5,1000
7359,2024-11-29 10:32:01,2024-11-29 10:59:17,7965961,Ж,desktop,красота и здоровье,False,0,1,246
7360,2024-11-29 10:49:36,2024-11-29 11:11:08,7373704,Ж,desktop,товары для животных,False,0,2,395
7361,2024-11-29 10:55:26,2024-11-29 11:06:00,4139222,М,mobile,товары для животных,False,0,6,1660
7362,2024-11-29 11:10:38,2024-11-29 11:25:32,2063249,Ж,mobile,все для дома,True,7,2,3811
7363,2024-11-29 11:14:23,2024-11-29 11:41:48,6971412,Ж,mobile,одежда и обувь,True,9,3,919
7364,2024-11-29 11:26:04,2024-11-29 11:42:34,3670845,Ж,mobile,все для дома,False,0,5,21363
7365,2024-11-29 11:32:12,2024-11-29 12:01:32,6689416,Ж,desktop,красота и здоровье,False,0,2,429
7366,2024-11-29 11:48:04,2024-11-29 12:23:50,8694306,Ж,mobile,детские товары,True,15,3,925
7367,2024-11-29 11:51:36,2024-11-29 12:25:50,2384423,Ж,mobile,все для дома,True,15,1,652
7368,2024-11-29 11:51:48,2024-11-29 12:22:48,4677436,М,desktop,все для дома,True,11,3,390
7369,2024-11-29 11:58:22,2024-11-29 12:15:30,7861938,Ж,mobile,одежда и обувь,False,0,4,4280
7370,2024-11-29 12:13:37,2024-11-29 12:35:27,8734123,М,desktop,все для дома,False,0,6,17470
7371,2024-11-29 12:18:58,2024-11-29 12:39:42,8105433,М,mobile,детские товары,False,0,4,1636
7372,2024-11-29 12:24:15,2024-11-29 12:38:10,3303507,М,mobile,детские товары,True,4,1,1925
7373,2024-11-29 12:26:46,2024-11-29 12:53:18,8149271,М,desktop,одежда и обувь,True,10,3,832
7374,2024-11-29 12:37:37,2024-11-29 13:05:34,8130152,Ж,mobile,красота и здоровье,False,0,3,2169
7375,2024-11-29 12:56:47,2024-11-29 13:30:31,3704312,Ж,mobile,одежда и обувь,True,10,3,101
7376,2024-11-29 13:09:50,2024-11-29 13:31:45,4476408,Ж,mobile,все для дома,True,8,5,3356
7377,2024-11-29 13:19:24,2024-11-29 13:30:04,2109054,М,desktop,канцелярия,False,0,6,227
7378,2024-11-29 13:20:57,2024-11-29 13:56:56,6327920,Ж,mobile,одежда и обувь,False,0,2,5983
7379,2024-11-29 13:28:03,2024-11-29 13:51:29,3688998,Ж,desktop,красота и здоровье,True,7,3,5716
7380,2024-11-29 13:28:28,2024-11-29 14:06:45,4659002,Ж,desktop,красота и здоровье,True,18,1,1508
7381,2024-11-29 13:41:26,2024-11-29 14:20:43,7201482,Ж,desktop,красота и здоровье,False,0,4,166
7382,2024-11-29 13:45:24,2024-11-29 14:19:05,5058924,Ж,mobile,детские товары,False,0,3,8453
7383,2024-11-29 13:46:54,2024-11-29 14:11:58,3762671,М,mobile,канцелярия,False,0,5,100
7384,2024-11-29 14:06:04,2024-11-29 14:16:17,2995579,М,desktop,товары для животных,False,0,6,171
7385,2024-11-29 14:24:42,2024-11-29 15:00:22,2372509,М,mobile,одежда и обувь,False,0,3,9092
7386,2024-11-29 14:26:45,2024-11-29 14:53:00,1317334,Ж,mobile,одежда и обувь,False,0,5,18170
7387,2024-11-29 14:28:04,2024-11-29 14:39:43,3018451,Ж,mobile,все для дома,False,0,2,13201
7388,2024-11-29 14:43:21,2024-11-29 14:54:33,7184642,М,mobile,все для дома,True,5,5,2032
7389,2024-11-29 14:51:38,2024-11-29 15:28:17,3330863,Ж,desktop,товары для животных,False,0,3,553
7390,2024-11-29 15:10:00,2024-11-29 15:28:24,6945964,Ж,mobile,одежда и обувь,True,6,1,2858
7391,2024-11-29 15:28:27,2024-11-29 16:04:25,1316052,М,mobile,одежда и обувь,False,0,5,17790
7392,2024-11-29 15:32:11,2024-11-29 15:56:22,4172757,М,mobile,товары для животных,True,7,2,104
7393,2024-11-29 15:33:16,2024-11-29 15:59:54,1279493,Ж,mobile,все для дома,False,0,2,11424
7394,2024-11-29 15:47:50,2024-11-29 16:22:06,5902944,Ж,mobile,красота и здоровье,True,13,5,662
7395,2024-11-29 15:55:04,2024-11-29 16:12:45,6006910,М,mobile,все для дома,False,0,5,7823
7396,2024-11-29 15:56:28,2024-11-29 16:21:52,7815771,М,mobile,одежда и обувь,True,9,3,4341
7397,2024-11-29 15:58:06,2024-11-29 16:23:00,8943756,Ж,mobile,одежда и обувь,True,9,1,173
7398,2024-11-29 16:05:58,2024-11-29 16:37:13,1201512,М,desktop,детские товары,False,0,4,16287
7399,2024-11-29 16:18:04,2024-11-29 16:33:23,6403404,Ж,mobile,одежда и обувь,False,0,1,585
7400,2024-11-29 16:19:20,2024-11-29 16:36:02,6893954,М,mobile,одежда и обувь,True,5,2,404
7401,2024-11-29 16:36:35,2024-11-29 17:03:39,6855221,М,mobile,канцелярия,True,9,1,784
7402,2024-11-29 16:49:01,2024-11-29 17:21:59,3888137,М,mobile,электроника,False,0,5,36426
7403,2024-11-29 17:03:21,2024-11-29 17:32:14,6706553,Ж,mobile,все для дома,False,0,5,5409
7404,2024-11-29 17:16:21,2024-11-29 17:37:25,7062038,М,mobile,все для дома,True,9,2,4605
7405,2024-11-29 17:22:27,2024-11-29 17:55:57,6473679,Ж,mobile,одежда и обувь,True,15,6,19804
7406,2024-11-29 17:32:38,2024-11-29 17:51:20,6438452,М,desktop,одежда и обувь,False,0,6,9813
7407,2024-11-29 17:39:57,2024-11-29 18:17:33,1003629,Ж,mobile,электроника,True,18,1,5533
7408,2024-11-29 17:50:01,2024-11-29 18:27:32,5316505,М,desktop,одежда и обувь,False,0,3,5261
7409,2024-11-29 17:52:32,2024-11-29 18:24:12,4065765,Ж,mobile,детские товары,False,0,3,4845
7410,2024-11-29 18:04:36,2024-11-29 18:30:17,8330367,М,desktop,электроника,True,8,6,32871
7411,2024-11-29 18:14:04,2024-11-29 18:52:40,8434646,М,mobile,все для дома,False,0,6,2909
7412,2024-11-29 18:18:31,2024-11-29 18:39:51,1041008,М,mobile,красота и здоровье,False,0,6,4723
7413,2024-11-29 18:31:03,2024-11-29 19:10:43,6723411,Ж,desktop,детские товары,False,0,5,2715
7414,2024-11-29 18:49:22,2024-11-29 19:24:59,4180326,М,mobile,детские товары,False,0,1,1817
7415,2024-11-29 19:00:38,2024-11-29 19:36:57,5690784,Ж,desktop,одежда и обувь,False,0,1,5645
7416,2024-11-29 19:07:01,2024-11-29 19:38:33,3849585,М,desktop,все для дома,False,0,2,833
7417,2024-11-29 19:12:23,2024-11-29 19:33:19,1042338,Ж,desktop,одежда и обувь,True,9,2,1028
7418,2024-11-29 19:27:42,2024-11-29 19:46:27,6435919,Ж,mobile,детские товары,True,6,6,3252
7419,2024-11-29 19:29:03,2024-11-29 19:48:13,6550470,М,desktop,детские товары,True,7,2,4684
7420,2024-11-29 19:44:26,2024-11-29 20:01:09,5804166,М,mobile,одежда и обувь,False,0,2,2827
7421,2024-11-29 19:48:38,2024-11-29 20:06:22,1905205,Ж,desktop,все для дома,False,0,6,15447
7422,2024-11-29 20:06:37,2024-11-29 20:21:49,3304858,Ж,mobile,детские товары,False,0,4,18872
7423,2024-11-29 20:10:11,2024-11-29 20:27:05,3288117,М,mobile,детские товары,True,7,1,1683
7424,2024-11-29 20:28:29,2024-11-29 20:58:51,8399810,Ж,desktop,красота и здоровье,True,12,2,1097
7425,2024-11-29 20:35:02,2024-11-29 21:05:24,1147453,М,desktop,красота и здоровье,False,0,1,137
7426,2024-11-29 20:50:21,2024-11-29 21:25:53,7451877,Ж,desktop,одежда и обувь,True,14,2,3859
7427,2024-11-29 20:51:36,2024-11-29 21:25:57,2455945,М,mobile,электроника,False,0,2,30603
7428,2024-11-29 20:54:52,2024-11-29 21:25:15,3598590,М,mobile,детские товары,True,14,5,1018
7429,2024-11-29 20:57:23,2024-11-29 21:12:26,2275647,М,desktop,канцелярия,False,0,3,2916
7430,2024-11-29 21:10:50,2024-11-29 21:30:57,3382022,М,mobile,все для дома,True,6,4,397
7431,2024-11-29 21:22:21,2024-11-29 21:34:21,2042091,Ж,desktop,одежда и обувь,True,5,2,5940
7432,2024-11-29 21:28:00,2024-11-29 22:05:41,8631074,М,desktop,канцелярия,True,16,5,1749
7433,2024-11-29 21:45:53,2024-11-29 22:14:01,5580235,Ж,mobile,детские товары,False,0,5,469
7434,2024-11-29 21:54:18,2024-11-29 22:14:32,5292374,Ж,desktop,одежда и обувь,False,0,3,13797
7435,2024-11-29 21:58:55,2024-11-29 22:22:36,4968130,М,mobile,все для дома,True,8,3,3232
7436,2024-11-29 22:10:37,2024-11-29 22:27:07,1679968,М,mobile,одежда и обувь,False,0,6,10281
7437,2024-11-29 22:29:21,2024-11-29 23:03:20,2231021,М,mobile,все для дома,False,0,4,9968
7438,2024-11-29 22:37:17,2024-11-29 22:52:44,6135616,Ж,desktop,детские товары,False,0,6,15531
7439,2024-11-29 22:55:38,2024-11-29 23:32:31,8341835,Ж,desktop,детские товары,False,0,2,2359
7440,2024-11-29 23:14:33,2024-11-29 23:49:58,2700572,М,desktop,одежда и обувь,True,11,6,11427
7441,2024-11-29 23:28:48,2024-11-29 23:46:01,1566149,М,desktop,все для дома,False,0,5,1969
7442,2024-11-29 23:29:30,2024-11-29 23:46:23,7279549,М,mobile,все для дома,False,0,1,1997
7443,2024-11-29 23:37:20,2024-11-29 23:48:17,5281304,М,mobile,детские товары,True,4,4,3256
7444,2024-11-29 23:55:41,2024-11-30 00:21:19,5358729,М,mobile,все для дома,True,10,3,7790
7445,2024-12-01 00:09:55,2024-12-01 00:35:04,6672398,Ж,mobile,товары для животных,True,8,6,2323
7446,2024-12-01 00:22:37,2024-12-01 00:42:32,6793082,Ж,mobile,красота и здоровье,False,0,1,328
7447,2024-12-01 00:27:02,2024-12-01 00:49:46,6374949,Ж,mobile,все для дома,False,0,5,2968
7448,2024-12-01 00:34:36,2024-12-01 01:08:55,1874242,М,mobile,одежда и обувь,True,10,6,31421
7449,2024-12-01 00:47:46,2024-12-01 01:16:01,3789926,Ж,desktop,одежда и обувь,True,8,5,11698
7450,2024-12-01 00:57:35,2024-12-01 01:27:47,5783088,Ж,desktop,красота и здоровье,True,14,4,185
7451,2024-12-01 01:04:01,2024-12-01 01:17:33,2219961,Ж,mobile,одежда и обувь,True,6,3,3613
7452,2024-12-01 01:08:31,2024-12-01 01:18:36,3758815,М,mobile,детские товары,True,4,6,4839
7453,2024-12-01 01:12:08,2024-12-01 01:36:26,3398574,М,mobile,электроника,True,7,5,41747
7454,2024-12-01 01:18:18,2024-12-01 01:36:34,5492144,Ж,desktop,все для дома,False,0,5,17886
7455,2024-12-01 01:28:24,2024-12-01 01:56:02,7668044,Ж,mobile,канцелярия,False,0,1,394
7456,2024-12-01 01:42:30,2024-12-01 02:07:08,1317478,Ж,desktop,все для дома,True,9,3,898
7457,2024-12-01 01:46:57,2024-12-01 02:04:14,2686420,М,desktop,канцелярия,True,7,6,6702
7458,2024-12-01 01:53:26,2024-12-01 02:09:11,1122902,М,mobile,все для дома,False,0,4,17515
7459,2024-12-01 01:59:50,2024-12-01 02:37:53,1812710,Ж,desktop,одежда и обувь,True,17,2,3157
7460,2024-12-01 02:11:25,2024-12-01 02:25:11,4170570,Ж,desktop,электроника,False,0,1,25380
7461,2024-12-01 02:24:21,2024-12-01 02:51:59,8835616,Ж,mobile,детские товары,True,11,1,5262
7462,2024-12-01 02:36:44,2024-12-01 02:51:33,2524547,Ж,mobile,красота и здоровье,True,6,6,176
7463,2024-12-01 02:50:05,2024-12-01 03:07:44,4353485,Ж,desktop,товары для животных,False,0,5,673
7464,2024-12-01 03:02:24,2024-12-01 03:19:43,2138948,М,mobile,детские товары,False,0,2,924
7465,2024-12-01 03:07:44,2024-12-01 03:32:08,8773478,Ж,desktop,товары для животных,True,7,4,1022
7466,2024-12-01 03:18:25,2024-12-01 03:54:26,7145428,М,mobile,одежда и обувь,False,0,1,5495
7467,2024-12-01 03:26:56,2024-12-01 04:00:18,4652133,М,mobile,все для дома,True,13,6,2440
7468,2024-12-01 03:34:16,2024-12-01 04:04:15,1045695,М,desktop,красота и здоровье,False,0,3,7143
7469,2024-12-01 03:35:05,2024-12-01 04:10:50,7432739,Ж,desktop,красота и здоровье,True,14,5,3884
7470,2024-12-01 03:48:29,2024-12-01 04:09:24,3325326,Ж,mobile,одежда и обувь,False,0,3,19242
7471,2024-12-01 03:52:15,2024-12-01 04:30:30,6534661,М,desktop,товары для животных,False,0,1,270
7472,2024-12-01 03:59:38,2024-12-01 04:13:21,6625401,Ж,mobile,красота и здоровье,False,0,4,2865
7473,2024-12-01 04:06:03,2024-12-01 04:39:04,1412246,М,mobile,одежда и обувь,False,0,2,759
7474,2024-12-01 04:12:23,2024-12-01 04:30:04,8363502,Ж,mobile,канцелярия,False,0,4,132
7475,2024-12-01 04:15:25,2024-12-01 04:51:21,8916505,Ж,desktop,красота и здоровье,False,0,5,7897
7476,2024-12-01 04:16:48,2024-12-01 04:35:20,6149739,М,mobile,детские товары,False,0,5,16678
7477,2024-12-01 04:20:54,2024-12-01 04:58:59,4851485,М,mobile,детские товары,False,0,6,26966
7478,2024-12-01 04:34:12,2024-12-01 04:56:07,6002002,М,mobile,одежда и обувь,True,10,2,2498
7479,2024-12-01 04:40:59,2024-12-01 05:01:25,4412740,М,desktop,красота и здоровье,False,0,4,6260
7480,2024-12-01 04:49:58,2024-12-01 05:20:03,4401343,М,desktop,одежда и обувь,False,0,6,18818
7481,2024-12-01 04:53:44,2024-12-01 05:15:37,3842746,М,desktop,детские товары,True,7,1,10332
7482,2024-12-01 05:04:22,2024-12-01 05:34:53,5895872,Ж,desktop,одежда и обувь,False,0,6,17954
7483,2024-12-01 05:10:15,2024-12-01 05:23:57,2311708,Ж,mobile,детские товары,False,0,5,10380
7484,2024-12-01 05:13:19,2024-12-01 05:36:06,8828405,Ж,mobile,детские товары,True,10,6,7590
7485,2024-12-01 05:26:12,2024-12-01 05:56:08,7271265,Ж,mobile,одежда и обувь,False,0,6,18637
7486,2024-12-01 05:31:00,2024-12-01 05:59:03,8104572,Ж,mobile,красота и здоровье,False,0,6,1517
7487,2024-12-01 05:37:39,2024-12-01 06:02:17,6107992,М,mobile,одежда и обувь,True,9,2,3407
7488,2024-12-01 05:48:56,2024-12-01 05:59:47,8722225,М,mobile,одежда и обувь,True,3,6,15570
7489,2024-12-01 05:55:56,2024-12-01 06:09:59,7326109,Ж,mobile,канцелярия,False,0,2,111
7490,2024-12-01 06:09:02,2024-12-01 06:43:10,8278008,Ж,mobile,одежда и обувь,True,14,2,7028
7491,2024-12-01 06:09:23,2024-12-01 06:29:40,4848426,М,desktop,детские товары,False,0,2,5424
7492,2024-12-01 06:13:24,2024-12-01 06:44:12,1519392,Ж,mobile,красота и здоровье,False,0,2,4346
7493,2024-12-01 06:21:22,2024-12-01 06:47:08,6732597,Ж,desktop,одежда и обувь,False,0,1,2433
7494,2024-12-01 06:27:21,2024-12-01 06:55:01,3926243,Ж,desktop,одежда и обувь,True,9,6,48155
7495,2024-12-01 06:34:26,2024-12-01 07:09:19,4766599,М,mobile,одежда и обувь,False,0,1,812
7496,2024-12-01 06:41:45,2024-12-01 07:19:19,3662510,М,mobile,красота и здоровье,True,14,4,994
7497,2024-12-01 06:43:33,2024-12-01 06:55:45,4724730,М,mobile,одежда и обувь,False,0,1,328
7498,2024-12-01 06:57:31,2024-12-01 07:31:52,2769874,Ж,desktop,детские товары,False,0,1,2808
7499,2024-12-01 07:00:47,2024-12-01 07:25:35,3998607,Ж,desktop,одежда и обувь,False,0,5,39963
7500,2024-12-01 07:05:11,2024-12-01 07:33:49,1310147,Ж,mobile,все для дома,True,9,5,33936
7501,2024-12-01 07:09:37,2024-12-01 07:37:25,3617446,М,desktop,детские товары,False,0,2,298
7502,2024-12-01 07:10:09,2024-12-01 07:23:51,5927602,Ж,mobile,одежда и обувь,False,0,1,735
7503,2024-12-01 07:19:42,2024-12-01 07:34:34,7460976,М,mobile,детские товары,False,0,4,33330
7504,2024-12-01 07:29:07,2024-12-01 07:42:57,2547785,Ж,mobile,красота и здоровье,True,5,4,2845
7505,2024-12-01 07:38:02,2024-12-01 08:04:11,4830677,М,mobile,одежда и обувь,False,0,3,159
7506,2024-12-01 07:39:54,2024-12-01 08:09:16,6562154,Ж,mobile,канцелярия,True,12,2,519
7507,2024-12-01 07:53:46,2024-12-01 08:32:17,7881186,М,mobile,детские товары,False,0,1,318
7508,2024-12-01 07:56:40,2024-12-01 08:28:36,7672301,Ж,mobile,товары для животных,False,0,1,356
7509,2024-12-01 08:01:57,2024-12-01 08:33:05,7464026,Ж,mobile,детские товары,False,0,3,3188
7510,2024-12-01 08:07:14,2024-12-01 08:19:11,7534757,Ж,desktop,все для дома,False,0,4,23394
7511,2024-12-01 08:09:11,2024-12-01 08:19:14,7405046,Ж,desktop,канцелярия,False,0,4,2069
7512,2024-12-01 08:19:12,2024-12-01 08:48:28,8594460,Ж,mobile,все для дома,False,0,6,13685
7513,2024-12-01 08:20:14,2024-12-01 08:33:57,8972820,Ж,mobile,одежда и обувь,True,5,6,2183
7514,2024-12-01 08:30:09,2024-12-01 08:41:01,7933237,Ж,desktop,товары для животных,False,0,1,95
7515,2024-12-01 08:36:36,2024-12-01 08:50:58,4476408,Ж,desktop,красота и здоровье,True,6,5,20622
7516,2024-12-01 08:48:15,2024-12-01 09:18:28,3418633,М,mobile,детские товары,False,0,5,10973
7517,2024-12-01 09:01:55,2024-12-01 09:27:27,3650730,Ж,desktop,одежда и обувь,True,12,2,1331
